matchday,team,opponent,xW,xD,xL,exp_pts,pts,played
19,Villarreal,Ath Bilbao,0.38125830002559363,0.25887076827377414,0.3598709317006322,1.402645668350555,0,0
19,Elche,Getafe,0.4355299894159652,0.3030999210886313,0.2613700894954035,1.609689889336527,0,0
19,Getafe,Elche,0.2613700894954035,0.3030999210886313,0.4355299894159652,1.0872101895748418,0,0
19,Real Madrid,Levante,0.7964014149268823,0.11617145298498949,0.0874271320881282,2.5053756977656363,0,0
19,Levante,Real Madrid,0.0874271320881282,0.11617145298498949,0.7964014149268823,0.3784528492493741,0,0
19,Osasuna,Barcelona,0.16916208544521605,0.16198569395987036,0.6688522205949136,0.6694719502955185,0,0
19,Barcelona,Osasuna,0.6688522205949136,0.16198569395987036,0.16916208544521605,2.168542355744611,0,0
19,Deportivo,Vallecano,0.4858631657992288,0.28208956853619294,0.23204726566457837,1.7396790659338794,0,0
19,Vallecano,Deportivo,0.23204726566457837,0.28208956853619294,0.4858631657992288,0.9782313655299281,0,0
19,Ath Madrid,Santander,0.5687815060503929,0.2350478770044242,0.19617061694518287,1.941392395155603,0,0
19,Santander,Ath Madrid,0.19617061694518287,0.2350478770044242,0.5687815060503929,0.8235597278399728,0,0
19,Alaves,Sociedad,0.5379876803770153,0.25471535527846106,0.20729696434452374,1.8686783964095068,0,0
19,Sociedad,Alaves,0.20729696434452374,0.25471535527846106,0.5379876803770153,0.8766062483120323,0,0
19,Sevilla,Celta,0.46850369099553196,0.29297791807401113,0.2385183909304569,1.698488991060607,0,0
19,Celta,Sevilla,0.2385183909304569,0.29297791807401113,0.46850369099553196,1.0085330908653818,0,0
19,Espanol,Betis,0.33766869575550956,0.2772961103825937,0.3850351938618966,1.2903021976491225,0,0
19,Betis,Espanol,0.3850351938618966,0.2772961103825937,0.33766869575550956,1.4324016919682836,0,0
19,Valencia,Málaga,0.5176375103301278,0.2523169574837247,0.23004553218614746,1.8052294884741082,0,0
19,Málaga,Valencia,0.23004553218614746,0.2523169574837247,0.5176375103301278,0.942453554042167,0,0
20,Málaga,Real Madrid,0.19257153032467308,0.19528825344980766,0.6121402162255193,0.7730028444238268,0,0
20,Real Madrid,Málaga,0.6121402162255193,0.19528825344980766,0.19257153032467308,2.0317089021263652,0,0
20,Barcelona,Elche,0.8636589963433313,0.060622154169583053,0.07571884948708564,2.6515991431995767,0,0
20,Elche,Barcelona,0.07571884948708564,0.060622154169583053,0.8636589963433313,0.28777870263084,0,0
20,Villarreal,Alaves,0.5779983889519137,0.24243203416107137,0.17956957688701491,1.9764272010168122,0,0
20,Alaves,Villarreal,0.17956957688701491,0.24243203416107137,0.5779983889519137,0.7811407648221161,0,0
20,Santander,Osasuna,0.4903473006419159,0.26965920648944997,0.2399934928686341,1.7407011084151978,0,0
20,Osasuna,Santander,0.2399934928686341,0.26965920648944997,0.4903473006419159,0.9896396850953523,0,0
20,Levante,Espanol,0.4990098502547102,0.27166371297773445,0.22932643676755532,1.7686932637418649,0,0
20,Espanol,Levante,0.22932643676755532,0.27166371297773445,0.4990098502547102,0.9596430232804003,0,0
20,Celta,Valencia,0.5094565462540206,0.2527832675712116,0.23776018617476785,1.7811529063332734,0,0
20,Valencia,Celta,0.23776018617476785,0.2527832675712116,0.5094565462540206,0.9660638260955152,0,0
20,Getafe,Ath Bilbao,0.4468736484862928,0.2945253488573416,0.25860100265636554,1.63514629431622,0,0
20,Ath Bilbao,Getafe,0.25860100265636554,0.2945253488573416,0.4468736484862928,1.0703283568264381,0,0
20,Vallecano,Sevilla,0.5409534801293334,0.2546477297910651,0.20439879007960157,1.8775081701790652,0,0
20,Sevilla,Vallecano,0.20439879007960157,0.2546477297910651,0.5409534801293334,0.8678441000298698,0,0
20,Betis,Deportivo,0.5675714949843398,0.24597536780892215,0.1864531372067381,1.9486898527619414,0,0
20,Deportivo,Betis,0.1864531372067381,0.24597536780892215,0.5675714949843398,0.8053347794291364,0,0
20,Ath Madrid,Sociedad,0.5621059715911746,0.2530735414766439,0.18482048693218142,1.9393914562501677,0,0
20,Sociedad,Ath Madrid,0.18482048693218142,0.2530735414766439,0.5621059715911746,0.8075350022731882,0,0
21,Real Madrid,Betis,0.6775603475877371,0.20489754990071438,0.11754210251154859,2.2375785926639256,0,0
21,Betis,Real Madrid,0.11754210251154859,0.20489754990071438,0.6775603475877371,0.5575238574353601,0,0
21,Getafe,Osasuna,0.45998494452276617,0.2922920288950034,0.24772302658223055,1.672246862463302,0,0
21,Osasuna,Getafe,0.24772302658223055,0.2922920288950034,0.45998494452276617,1.035461108641695,0,0
21,Valencia,Sevilla,0.4669929560686149,0.2699428562896153,0.2630641876417698,1.6709217244954602,0,0
21,Sevilla,Valencia,0.2630641876417698,0.2699428562896153,0.4669929560686149,1.0591354192149247,0,0
21,Elche,Vallecano,0.41346218828351994,0.3051692712785752,0.2813685404379049,1.545555836129135,0,0
21,Vallecano,Elche,0.2813685404379049,0.3051692712785752,0.41346218828351994,1.1492748925922898,0,0
21,Alaves,Barcelona,0.1868000640541409,0.19428605207910782,0.6189138838667514,0.7546862442415305,0,0
21,Barcelona,Alaves,0.6189138838667514,0.19428605207910782,0.1868000640541409,2.051027703679362,0,0
21,Sociedad,Málaga,0.5281099168288217,0.24840428361972783,0.2234857995514505,1.8327340341061928,0,0
21,Málaga,Sociedad,0.2234857995514505,0.24840428361972783,0.5281099168288217,0.9188616822740794,0,0
21,Santander,Celta,0.49272921540480247,0.27006171584566263,0.23720906874953487,1.74824936206007,0,0
