matchday,team,opponent,xW,xD,xL,exp_pts,pts,played
8,Rennes,Strasbourg,0.4572960271874923,0.29317161330719405,0.2495323595053136,1.665059694869671,0,0
8,Strasbourg,Rennes,0.2495323595053136,0.29317161330719405,0.4572960271874923,1.0417686918231348,0,0
8,Angers,Lorient,0.36716591976644386,0.33841556587132554,0.2944185143622306,1.439913325170657,0,0
8,Lorient,Angers,0.2944185143622306,0.33841556587132554,0.36716591976644386,1.2216711089580172,0,0
8,Auxerre,Le Mans,0.45073750413080926,0.3005023890164621,0.24876010685272865,1.6527149014088898,0,0
8,Le Mans,Auxerre,0.24876010685272865,0.3005023890164621,0.45073750413080926,1.046782709574648,0,0
8,Paris SG,Lyon,0.4887432832469162,0.24822180493384766,0.2630349118192361,1.7144516546745963,0,0
8,Lyon,Paris SG,0.2630349118192361,0.24822180493384766,0.4887432832469162,1.037326540391556,0,0
9,Le Havre,Paris SG,0.1907172563578072,0.33650651149257355,0.4727762321496192,0.9086582805659951,0,0
9,Paris SG,Le Havre,0.4727762321496192,0.33650651149257355,0.1907172563578072,1.7548352079414313,0,0
9,Lille,Lens,0.4784269830226833,0.25992617384510475,0.2616468431322118,1.6952071229131547,0,0
9,Lens,Lille,0.2616468431322118,0.25992617384510475,0.4784269830226833,1.0448667032417402,0,0
9,Nice,Rennes,0.3167764464799931,0.2843314165141156,0.3988921370058913,1.2346607559540947,0,0
9,Rennes,Nice,0.3988921370058913,0.2843314165141156,0.3167764464799931,1.4810078275317895,0,0
9,Lyon,Angers,0.6302318105527602,0.21723819409097178,0.152529995356268,2.1079336257492525,0,0
9,Angers,Lyon,0.152529995356268,0.21723819409097178,0.6302318105527602,0.6748281801597757,0,0
9,Lorient,Brest,0.41560358325994223,0.3299673069641725,0.25442910977588523,1.576778056743999,0,0
9,Brest,Lorient,0.25442910977588523,0.3299673069641725,0.41560358325994223,1.093254636291828,0,0
9,Troyes,Le Mans,0.4667587190209063,0.28521528723385786,0.2480259937452358,1.6854914442965767,0,0
9,Le Mans,Troyes,0.2480259937452358,0.28521528723385786,0.4667587190209063,1.0292932684695653,0,0
9,Strasbourg,Auxerre,0.6559343595422205,0.19550249430654035,0.14856314615123906,2.1633055729332016,0,0
9,Auxerre,Strasbourg,0.14856314615123906,0.19550249430654035,0.6559343595422205,0.6411919327602575,0,0
9,Paris FC,Monaco,0.3558200624829799,0.3229001192521252,0.32127981826489493,1.390360306701065,0,0
9,Monaco,Paris FC,0.32127981826489493,0.3229001192521252,0.3558200624829799,1.28673957404681,0,0
9,Marseille,Toulouse,0.5275153986143305,0.2839142762995914,0.18857032508607818,1.8664604721425828,0,0
9,Toulouse,Marseille,0.18857032508607818,0.2839142762995914,0.5275153986143305,0.849625251557826,0,0
10,Toulouse,Strasbourg,0.36898403026945864,0.32775394015560666,0.30326202957493475,1.4347060309639825,0,0
